event_type,timestamp,user_id,post_id,story_id,reel_id,ad_id,content_type,category,sub_category,author_id,engagement_time,session_duration,like_duration,view_duration,view_percentage,source,placement,destination,campaign_id,impression_id,creative_type,reason_category,share_type,platform,recipient_count,collection_id,sound_on,position,completion_type,comment_id,comment_type,reply_to_comment_id,text_length,mentioned_users
bookmark_post,2025-02-08T20:33:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_261,,,,video,Beauty,Skincare,creator_48,6,,,,,feed,,,,,,,,,,collection_beauty,,,,,,,,
unlike_post,2025-02-08T20:35:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_880,,,,carousel,Food,Cooking,creator_22,10,,2052,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T20:37:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_704,,,,video,Sports,Cricket,creator_64,6,,,,,search,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T20:37:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_714,,,,carousel,Food,Desserts,creator_35,6,,6730,,,explore,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T20:37:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,ad_964,video,Outdoor,Swimming,creator_41,9,,,,,explore,story,external_link,camp_3,imp_964,product_demo,,,,,,,,,,,,,
unlike_post,2025-02-08T20:38:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_753,,,,video,Lifestyle,Fashion,creator_22,5,,3232,,,feed,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T20:39:00Z,550e8400-e29b-41d4-a716-446655440000,,,,ad_764,video,Beauty,Haircare,creator_16,5,,,,,search,story,external_link,camp_9,imp_764,limited_time_offer,,,,,,,,,,,,,
ad_click,2025-02-08T20:44:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_1,photo,Lifestyle,Travel,creator_73,7,,,,,explore,story,shop,camp_2,imp_1,product_showcase,,,,,,,,,,,,,
ad_click,2025-02-08T20:44:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,ad_245,carousel,Sports,Tennis,creator_38,7,,,,,profile,feed,external_link,camp_2,imp_245,limited_time_offer,,,,,,,,,,,,,
like_post,2025-02-08T20:45:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_199,,,,carousel,Beauty,Skincare,creator_98,6,,,,,explore,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T20:46:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_82,,,video,Food,Restaurant,creator_55,4,,,4,59,search,,,,,,,,,,,true,,,,,,,
ad_click,2025-02-08T20:47:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_69,video,Adventure,Trekking,creator_82,5,,,,,feed,feed,external_link,camp_10,imp_69,product_showcase,,,,,,,,,,,,,
like_post,2025-02-08T20:47:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_744,,,,photo,Lifestyle,Home,creator_37,4,,,,,explore,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T20:48:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,ad_599,photo,Sports,Tennis,creator_83,4,,,,,search,feed,external_link,camp_2,imp_599,product_showcase,,,,,,,,,,,,,
unlike_post,2025-02-08T20:48:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_862,,,,video,Adventure,Climbing,creator_25,5,,3847,,,explore,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T20:48:00Z,550e8400-e29b-41d4-a716-446655440000,post_978,,,,carousel,Food,Restaurant,creator_88,2,,,,,profile,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T20:49:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_266,,,,video,Adventure,Surfing,creator_44,6,,2529,,,feed,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T20:51:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_639,,video,Beauty,Haircare,creator_53,9,,,11,87,explore,,,,,,,,,,,true,,scrolled_away,,,,,
unlike_post,2025-02-08T20:52:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_480,,,,video,Sports,Cricket,creator_45,8,,485,,,feed,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T20:53:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_206,,,,video,Movie,Comedy,creator_5,3,,3200,,,search,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T20:53:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_614,,,,video,Sports,Cricket,creator_3,6,,,,,search,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T20:54:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_567,video,Lifestyle,Travel,creator_32,6,,,,,search,story,shop,camp_6,imp_567,product_showcase,,,,,,,,,,,,,
profile_view,2025-02-08T20:54:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,,video,Food,Restaurant,creator_37,10,58,,,,feed,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T20:55:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_638,,,,photo,Beauty,Makeup,creator_94,7,,,,,search,,,,,,,,,,collection_beauty,,,,,,,,
profile_view,2025-02-08T20:56:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,carousel,Beauty,Haircare,creator_86,9,295,,,,search,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T20:58:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_257,,,,photo,Movie,Comedy,creator_50,6,,,,,explore,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T20:59:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_592,,,,photo,Lifestyle,Travel,creator_84,4,,,,,search,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T21:00:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,,photo,Food,Healthy,creator_20,3,222,,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T21:00:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_589,,,,video,Food,Desserts,creator_5,9,,,,,profile,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T21:01:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_845,,,,video,Movie,Comedy,creator_16,10,,6366,,,search,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T21:01:00Z,550e8400-e29b-41d4-a716-446655440000,post_893,,,,carousel,Lifestyle,Fashion,creator_71,10,,,,,profile,,,,,,,,,,collection_lifestyle,,,,,,,,
reel_view,2025-02-08T21:02:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_99,,photo,Movie,Comedy,creator_36,8,,,20,89,profile,,,,,,,,,,,false,,scrolled_away,,,,,
profile_view,2025-02-08T21:05:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,carousel,Food,Cooking,creator_17,4,178,,,,search,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T21:05:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_791,,video,Outdoor,Swimming,creator_54,4,,,5,37,explore,,,,,,,,,,,true,,scrolled_away,,,,,
unlike_post,2025-02-08T21:06:00Z,550e8400-e29b-41d4-a716-446655440000,post_271,,,,photo,Adventure,Skydiving,creator_100,10,,4459,,,explore,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T21:06:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_696,photo,Lifestyle,Fashion,creator_27,10,,,,,search,feed,profile,camp_9,imp_696,brand_story,,,,,,,,,,,,,
reel_view,2025-02-08T21:07:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_317,,carousel,Lifestyle,Home,creator_99,4,,,19,93,explore,,,,,,,,,,,true,,scrolled_away,,,,,
profile_view,2025-02-08T21:08:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,video,Beauty,Makeup,creator_17,9,143,,,,explore,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T21:08:00Z,550e8400-e29b-41d4-a716-446655440000,post_304,,,,photo,Food,Restaurant,creator_56,3,,,,,explore,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T21:09:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_264,,,,video,Lifestyle,Wellness,creator_20,2,,3663,,,profile,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T21:11:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,photo,Outdoor,Camping,creator_92,7,97,,,,feed,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T21:12:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,,carousel,Food,Healthy,creator_4,6,244,,,,search,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T21:12:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,story_756,,,photo,Adventure,Surfing,creator_30,2,,,9,71,search,,,,,,,,,,,false,,,,,,,
bookmark_post,2025-02-08T21:13:00Z,550e8400-e29b-41d4-a716-446655440000,post_22,,,,photo,Lifestyle,Fashion,creator_45,2,,,,,feed,,,,,,,,,,collection_lifestyle,,,,,,,,
reel_view,2025-02-08T21:13:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_132,,photo,Sports,Tennis,creator_44,4,,,8,81,explore,,,,,,,,,,,true,,skipped,,,,,
unlike_post,2025-02-08T21:15:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_239,,,,video,Adventure,Surfing,creator_35,9,,3790,,,feed,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T21:16:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,reel_347,,photo,Sports,Basketball,creator_76,10,,,23,98,profile,,,,,,,,,,,false,,scrolled_away,,,,,
story_view,2025-02-08T21:16:00Z,550e8400-e29b-41d4-a716-446655440000,,story_627,,,carousel,Beauty,Fragrance,creator_85,3,,,6,98,profile,,,,,,,,,,,false,,,,,,,
unlike_post,2025-02-08T21:17:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_606,,,,photo,Movie,Comedy,creator_41,10,,4404,,,explore,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T21:22:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_138,,,,photo,Beauty,Haircare,creator_22,8,,,,,feed,,,,,,,,,,collection_beauty,,,,,,,,
like_post,2025-02-08T21:23:00Z,550e8400-e29b-41d4-a716-446655440000,post_863,,,,photo,Movie,Horror,creator_7,8,,,,,explore,,,,,,,,,,,,,,,,,,
profile_view,2025-02-08T21:24:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,video,Lifestyle,Wellness,creator_28,5,154,,,,explore,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T21:24:00Z,550e8400-e29b-41d4-a716-446655440000,post_608,,,,carousel,Lifestyle,Fashion,creator_89,9,,,,,profile,,,,,,,,,,collection_lifestyle,,,,,,,,
profile_view,2025-02-08T21:25:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,photo,Sports,Tennis,creator_3,7,80,,,,feed,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T21:26:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_220,video,Sports,Football,creator_73,6,,,,,search,feed,external_link,camp_9,imp_220,brand_story,,,,,,,,,,,,,
like_post,2025-02-08T21:27:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_397,,,,video,Outdoor,Hiking,creator_47,3,,,,,feed,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T21:30:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_806,,,,carousel,Outdoor,Swimming,creator_23,3,,4116,,,feed,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T21:30:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_901,,video,Sports,Football,creator_21,6,,,18,32,search,,,,,,,,,,,false,,scrolled_away,,,,,
like_post,2025-02-08T21:31:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_253,,,,carousel,Food,Cooking,creator_74,4,,,,,search,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T21:33:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_443,,,,video,Adventure,Trekking,creator_55,5,,,,,profile,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T21:34:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_748,,,photo,Lifestyle,Fashion,creator_57,4,,,8,70,profile,,,,,,,,,,,false,,,,,,,
reel_view,2025-02-08T21:34:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_869,,carousel,Lifestyle,Fashion,creator_43,5,,,22,78,feed,,,,,,,,,,,false,,watched_full,,,,,
story_view,2025-02-08T21:35:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_256,,,video,Sports,Basketball,creator_86,9,,,11,79,feed,,,,,,,,,,,true,,,,,,,
bookmark_post,2025-02-08T21:35:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_597,,,,carousel,Beauty,Fragrance,creator_51,4,,,,,search,,,,,,,,,,collection_beauty,,,,,,,,
reel_view,2025-02-08T21:36:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_428,,video,Beauty,Skincare,creator_37,10,,,21,99,feed,,,,,,,,,,,true,,watched_full,,,,,
profile_view,2025-02-08T21:37:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,carousel,Outdoor,Hiking,creator_66,10,202,,,,search,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T21:38:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_236,,,,video,Food,Desserts,creator_37,4,,4254,,,explore,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T21:39:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_429,,video,Food,Healthy,creator_41,10,,,22,68,search,,,,,,,,,,,true,,skipped,,,,,
profile_view,2025-02-08T21:39:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,video,Outdoor,Swimming,creator_23,10,163,,,,explore,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T21:39:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_692,,,carousel,Movie,Horror,creator_46,5,,,8,58,feed,,,,,,,,,,,true,,,,,,,
reel_view,2025-02-08T21:42:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,reel_207,,carousel,Sports,Basketball,creator_51,5,,,5,64,search,,,,,,,,,,,true,,skipped,,,,,
bookmark_post,2025-02-08T21:43:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_313,,,,video,Food,Healthy,creator_35,2,,,,,feed,,,,,,,,,,collection_food,,,,,,,,
reel_view,2025-02-08T21:43:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_762,,carousel,Movie,Drama,creator_69,10,,,16,85,profile,,,,,,,,,,,true,,skipped,,,,,
profile_view,2025-02-08T21:43:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,carousel,Lifestyle,Travel,creator_80,10,185,,,,profile,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T21:44:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_424,,,,video,Outdoor,Camping,creator_57,4,,1736,,,search,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T21:47:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_471,,,carousel,Movie,Drama,creator_41,8,,,15,75,explore,,,,,,,,,,,false,,,,,,,
profile_view,2025-02-08T21:48:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,photo,Adventure,Skydiving,creator_57,6,168,,,,search,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T21:48:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_800,,,,video,Movie,Drama,creator_7,10,,,,,explore,,,,,,,,,,collection_movie,,,,,,,,
bookmark_post,2025-02-08T21:49:00Z,550e8400-e29b-41d4-a716-446655440000,post_80,,,,photo,Lifestyle,Wellness,creator_61,8,,,,,search,,,,,,,,,,collection_lifestyle,,,,,,,,
story_view,2025-02-08T21:50:00Z,550e8400-e29b-41d4-a716-446655440000,,story_843,,,video,Movie,Action,creator_8,5,,,4,74,explore,,,,,,,,,,,true,,,,,,,
ad_click,2025-02-08T21:51:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,ad_996,carousel,Beauty,Makeup,creator_84,5,,,,,explore,story,external_link,camp_2,imp_996,product_demo,,,,,,,,,,,,,
bookmark_post,2025-02-08T21:52:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_438,,,,video,Food,Desserts,creator_52,7,,,,,profile,,,,,,,,,,collection_food,,,,,,,,
story_view,2025-02-08T21:52:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_809,,,photo,Lifestyle,Home,creator_13,4,,,12,58,feed,,,,,,,,,,,true,,,,,,,
profile_view,2025-02-08T21:52:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,carousel,Outdoor,Hiking,creator_23,8,213,,,,profile,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T21:54:00Z,550e8400-e29b-41d4-a716-446655440000,post_56,,,,video,Movie,Action,creator_4,2,,,,,profile,,,,,,,,,,collection_movie,,,,,,,,
reel_view,2025-02-08T21:54:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_470,,carousel,Food,Cooking,creator_44,7,,,16,100,explore,,,,,,,,,,,false,,scrolled_away,,,,,
unlike_post,2025-02-08T21:55:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_913,,,,video,Food,Restaurant,creator_25,8,,1840,,,search,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T21:56:00Z,550e8400-e29b-41d4-a716-446655440000,post_197,,,,carousel,Food,Restaurant,creator_1,2,,,,,explore,,,,,,,,,,collection_food,,,,,,,,
story_view,2025-02-08T21:56:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_277,,,photo,Sports,Basketball,creator_1,5,,,9,65,search,,,,,,,,,,,false,,,,,,,
profile_view,2025-02-08T21:58:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,,carousel,Sports,Basketball,creator_89,3,98,,,,feed,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T21:58:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_563,,carousel,Beauty,Haircare,creator_35,10,,,22,55,search,,,,,,,,,,,false,,watched_full,,,,,
reel_view,2025-02-08T21:59:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_201,,video,Food,Healthy,creator_45,4,,,6,95,profile,,,,,,,,,,,false,,watched_full,,,,,
story_view,2025-02-08T22:00:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,story_604,,,photo,Sports,Cricket,creator_38,8,,,8,73,explore,,,,,,,,,,,false,,,,,,,
story_view,2025-02-08T22:02:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_668,,,carousel,Lifestyle,Wellness,creator_51,10,,,2,51,explore,,,,,,,,,,,true,,,,,,,
unlike_post,2025-02-08T22:02:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_837,,,,video,Movie,Horror,creator_91,6,,6729,,,profile,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T22:03:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_126,video,Sports,Basketball,creator_61,7,,,,,feed,explore,external_link,camp_6,imp_126,influencer_collab,,,,,,,,,,,,,
profile_view,2025-02-08T22:05:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,,photo,Beauty,Haircare,creator_88,8,239,,,,explore,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T22:06:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_300,,,,photo,Outdoor,Swimming,creator_6,3,,,,,feed,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T22:07:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_212,photo,Lifestyle,Wellness,creator_77,5,,,,,search,feed,shop,camp_1,imp_212,product_demo,,,,,,,,,,,,,
bookmark_post,2025-02-08T22:10:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_374,,,,video,Movie,Horror,creator_11,3,,,,,explore,,,,,,,,,,collection_movie,,,,,,,,
profile_view,2025-02-08T22:10:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,photo,Food,Restaurant,creator_73,6,206,,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T22:11:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_223,,,,carousel,Lifestyle,Travel,creator_47,6,,,,,profile,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T22:13:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,reel_811,,carousel,Food,Healthy,creator_11,5,,,30,91,search,,,,,,,,,,,true,,watched_full,,,,,
like_post,2025-02-08T22:14:00Z,550e8400-e29b-41d4-a716-446655440000,post_247,,,,carousel,Beauty,Skincare,creator_75,4,,,,,search,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T22:16:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,reel_530,,photo,Food,Desserts,creator_92,2,,,23,39,search,,,,,,,,,,,true,,skipped,,,,,
bookmark_post,2025-02-08T22:17:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_403,,,,video,Sports,Cricket,creator_18,8,,,,,search,,,,,,,,,,collection_sports,,,,,,,,
ad_click,2025-02-08T22:17:00Z,550e8400-e29b-41d4-a716-446655440000,,,,ad_600,carousel,Lifestyle,Fashion,creator_50,9,,,,,search,story,external_link,camp_9,imp_600,limited_time_offer,,,,,,,,,,,,,
ad_click,2025-02-08T22:18:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,,,,ad_518,video,Food,Restaurant,creator_79,5,,,,,feed,story,profile,camp_2,imp_518,product_showcase,,,,,,,,,,,,,
profile_view,2025-02-08T22:19:00Z,550e8400-e29b-41d4-a716-446655440000,,,,,carousel,Lifestyle,Wellness,creator_97,5,117,,,,profile,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T22:22:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_52,,,,photo,Outdoor,Cycling,creator_58,9,,,,,search,,,,,,,,,,collection_outdoor,,,,,,,,
like_post,2025-02-08T22:26:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_189,,,,photo,Movie,Drama,creator_22,5,,,,,feed,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T22:27:00Z,550e8400-e29b-41d4-a716-446655440000,,story_367,,,carousel,Lifestyle,Wellness,creator_31,10,,,14,72,explore,,,,,,,,,,,false,,,,,,,
profile_view,2025-02-08T22:27:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,,carousel,Adventure,Trekking,creator_66,6,77,,,,profile,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T22:28:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_19,,,,video,Food,Cooking,creator_58,7,,,,,search,,,,,,,,,,collection_food,,,,,,,,
profile_view,2025-02-08T22:33:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,video,Food,Cooking,creator_85,2,123,,,,explore,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T22:34:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,ad_572,carousel,Sports,Basketball,creator_42,9,,,,,search,feed,shop,camp_8,imp_572,product_showcase,,,,,,,,,,,,,
ad_click,2025-02-08T22:35:00Z,550e8400-e29b-41d4-a716-446655440000,,,,ad_180,carousel,Lifestyle,Home,creator_10,8,,,,,profile,explore,external_link,camp_2,imp_180,influencer_collab,,,,,,,,,,,,,
profile_view,2025-02-08T22:35:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,,,,video,Lifestyle,Fashion,creator_38,2,298,,,,feed,,,,,,,,,,,,,,,,,,
ad_click,2025-02-08T22:35:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,,,,ad_972,photo,Outdoor,Swimming,creator_79,10,,,,,feed,explore,profile,camp_6,imp_972,limited_time_offer,,,,,,,,,,,,,
unlike_post,2025-02-08T22:36:00Z,4j5k6l7m-8n9o-0p1q-2r3s-abcdef012345,post_763,,,,carousel,Adventure,Trekking,creator_51,10,,984,,,feed,,,,,,,,,,,,,,,,,,
bookmark_post,2025-02-08T22:37:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,post_447,,,,carousel,Lifestyle,Fashion,creator_88,10,,,,,profile,,,,,,,,,,collection_lifestyle,,,,,,,,
bookmark_post,2025-02-08T22:39:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_2,,,,video,Food,Healthy,creator_14,5,,,,,feed,,,,,,,,,,collection_food,,,,,,,,
ad_click,2025-02-08T22:39:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_485,carousel,Sports,Cricket,creator_50,8,,,,,explore,feed,profile,camp_3,imp_485,product_demo,,,,,,,,,,,,,
like_post,2025-02-08T22:39:00Z,550e8400-e29b-41d4-a716-446655440000,post_687,,,,photo,Lifestyle,Travel,creator_77,6,,,,,feed,,,,,,,,,,,,,,,,,,
reel_view,2025-02-08T22:41:00Z,550e8400-e29b-41d4-a716-446655440000,,,reel_158,,photo,Movie,Drama,creator_91,2,,,20,67,search,,,,,,,,,,,false,,watched_full,,,,,
unlike_post,2025-02-08T22:42:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_196,,,,photo,Lifestyle,Home,creator_100,2,,6746,,,search,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T22:44:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,post_139,,,,video,Sports,Tennis,creator_2,7,,,,,search,,,,,,,,,,,,,,,,,,
unlike_post,2025-02-08T22:46:00Z,3g4h5i6j-7k8l-9m0n-1o2p-789abcdef012,post_108,,,,carousel,Beauty,Makeup,creator_12,6,,6025,,,profile,,,,,,,,,,,,,,,,,,
like_post,2025-02-08T22:46:00Z,550e8400-e29b-41d4-a716-446655440000,post_382,,,,video,Movie,Horror,creator_16,9,,,,,search,,,,,,,,,,,,,,,,,,
story_view,2025-02-08T22:47:00Z,2f3e4d5c-6b7a-8c9d-0e1f-456789abcdef,,story_147,,,photo,Lifestyle,Home,creator_77,4,,,10,51,feed,,,,,,,,,,,true,,,,,,,
ad_click,2025-02-08T22:47:00Z,91a3b7c8-d4e5-4f6g-8h9i-123456789abc,,,,ad_460,carousel,Adventure,Surfing,creator_60,5,,,,,search,story,profile,camp_9,imp_460,product_demo,,,,,,,,,,,,,
